id	sell	num_orders	num_items	grand_total	site_domain	site_published	has_blog	has_shoutout	has_get_subscribers	site_pages	facebook_url	facebook_likes	instagram_url	instagram_followers	has_about_page	has_contact_page	has_faq_page	has_blog_page	has_products_page	has_shipping_policy	has_return_policy	has_payment_methods	has_clear_banner	has_clear_cta
361679db-f219-403f-a421-1ca00ea8ae29	0	0	0	0	1	1	1	1	1	11	0	0	0	0	0	1	0	1	1	0	0	0	0	0
361da1f8-bfa1-46d8-8475-6263d3d55cb1	0	0	0	0	1	1	1	0	0	9	0	0	0	0	1	0	0	0	1	0	0	0	0	0
3634ebf9-117d-4e51-8344-f82a19dac249	0	0	0	0	1	1	1	1	0	25	1	1939	0	0	1	1	0	1	1	0	1	1	0	0
36523107-b734-40ad-aaa7-e8ab31237550	0	0	0	0	1	1	1	0	1	26	1	206	0	0	1	1	1	0	1	1	1	0	0	0
36553c8f-f9fa-4fa3-a3e6-b8a8e931947d	0	0	0	0	1	1	1	0	0	18	0	0	1	102	1	1	0	0	1	0	1	0	0	0
365c396a-cbaf-4159-bb32-8068fc988e9b	0	0	0	0	1	1	0	1	1	5	0	0	1	28	0	0	0	0	1	0	0	0	0	1
367a8642-fc38-43e6-b712-0b3c07412e11	0	0	0	0	1	1	0	1	1	10	1	185	1	118	1	1	0	0	1	1	1	0	0	0
367ca0f3-ccda-47b3-936d-af373671caa0	0	0	0	0	1	1	0	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0
36b3b9ff-27c5-4ba4-827a-2ad7ce3032b2	0	0	0	0	1	1	1	0	0	8	1	113	0	0	1	1	0	0	1	0	0	0	0	0
36ba821d-5aeb-4727-a9a0-9c243c3ea54f	0	0	0	0	1	1	1	1	0	14	0	0	0	0	0	0	0	0	1	1	0	0	0	0
36cf8e15-eb52-467d-9c6a-82b94991196e	0	0	0	0	1	1	0	1	1	9	0	0	0	0	0	1	0	0	1	0	1	0	0	0
36f419b7-64f6-405a-a306-3db3bae02ad8	0	0	0	0	1	1	0	1	1	28	1	347	0	0	0	1	0	0	1	0	0	0	0	0
370130c1-be39-44f7-a3fb-f48771f76680	0	0	0	0	1	1	1	1	1	14	1	652	1	52	1	1	0	1	1	1	1	1	0	0
3719354a-4578-4096-836a-3c6c4b5e3536	0	0	0	0	1	1	1	0	1	10	1	13	1	114	0	0	0	1	1	0	0	0	0	0
374195e0-2075-45c6-a895-0aae1b314fa1	0	0	0	0	1	1	0	1	0	5	1	52	1	30	0	1	0	0	1	1	1	1	0	0
3743409f-a656-4153-a2f5-f4d6e9d34721	0	0	0	0	1	1	1	1	1	24	0	0	0	0	1	1	0	1	1	1	1	1	0	0
37614b47-14c2-43be-b525-b94f33df5e33	0	0	0	0	1	1	1	1	1	12	1	41	0	0	1	1	0	1	1	1	1	1	0	1
3778d008-6161-4b0f-a9fa-466e739ff656	0	0	0	0	1	1	0	0	0	4	0	0	0	0	1	1	0	0	1	0	0	0	0	0
3779fa83-ad5b-4642-8118-c39d5a4a5b3c	0	0	0	0	1	1	0	1	1	17	0	0	1	68	1	1	0	0	1	1	1	1	0	0
377b8cbe-a878-4ead-bda0-f31f7913fe72	0	0	0	0	0	1	0	1	0	7	0	0	0	0	0	1	0	0	1	0	0	1	0	0
37807502-a52d-46cd-b277-0a7f21fba379	0	0	0	0	1	1	0	1	0	15	0	0	0	0	1	1	0	0	1	1	0	0	0	0
37b8c6fa-01a2-4506-b218-e2127a8a0577	0	0	0	0	1	1	0	1	1	9	1	3	1	23	0	1	0	0	1	1	1	1	0	0
37cbabf4-ed06-4ca5-9e79-627d6c77fbf5	0	0	0	0	1	1	0	1	0	28	1	330	0	0	1	1	0	0	1	0	1	0	0	0
37df570d-df5e-4d79-8be4-1d8527ee1d49	0	0	0	0	1	1	1	1	0	20	1	30	1	12	1	0	0	1	0	0	1	1	0	0
37fc4008-40bc-415e-80af-adf52c5c6860	0	0	0	0	0	1	0	1	0	5	0	0	1	229	1	0	0	0	1	1	1	0	0	0
37fe0553-0d1e-4d0c-81c9-43a0c986e64c	0	0	0	0	1	1	0	1	0	8	0	0	0	0	0	1	0	0	1	1	1	1	0	0
37fe1da4-82a0-4cff-92f9-6f30a633a7cb	0	0	0	0	1	1	1	1	0	42	1	364	1	66	1	1	1	0	1	1	1	1	0	0
3804b300-2051-455e-a767-b375c6d2c154	0	0	0	0	1	1	1	1	1	10	1	64	1	59	1	1	1	1	1	1	1	1	0	0
3804c16c-85a5-44f3-856b-09c746d40250	0	0	0	0	1	1	1	0	0	10	0	0	0	0	1	1	0	0	1	0	0	0	0	0
38097638-0fad-463f-afe9-7af8daa6b7df	0	0	0	0	1	1	0	1	1	8	1	1226	0	0	0	1	0	0	1	0	0	0	0	0
380b0a44-2d2d-49b2-9f86-7e99c2dfedce	0	0	0	0	1	1	0	0	0	7	0	0	0	0	1	1	0	0	1	0	1	0	0	0
381750a5-bfae-4b4e-a1cd-3f861f107228	0	0	0	0	1	1	1	1	0	11	0	0	0	0	1	1	0	1	1	0	0	1	0	0
3825eaaf-8c6f-444c-8c25-7d1ab3e64af8	0	0	0	0	1	1	0	1	1	5	0	0	1	61	1	1	0	0	1	1	1	0	0	1
382a21b8-9d17-4ad5-a5aa-d7ec99a87b0a	0	0	0	0	1	1	0	1	1	16	0	0	0	0	1	1	0	0	1	1	0	0	0	1
384f465e-af9f-4ada-aac1-dd5e2179d069	0	0	0	0	1	1	0	1	0	9	1	69	1	58	0	1	0	0	1	0	1	0	0	0
38634630-e619-4e14-af0a-f2f30601a95b	0	0	0	0	1	1	0	0	0	11	1	0	0	0	1	0	0	0	1	0	0	0	0	0
386ec87e-c8f7-402e-9b91-32652477bd44	0	0	0	0	1	1	0	0	1	7	0	0	0	0	0	1	1	0	1	1	1	0	0	0
3870d576-59f6-4e27-b84a-bdc70fc4dc9c	0	0	0	0	1	1	0	1	1	14	1	70	0	0	1	1	0	0	1	1	1	0	0	0
3877719c-ffb4-403e-b271-2dfdb02113f9	0	0	0	0	1	1	1	1	1	147	1	1028	0	0	1	1	0	1	1	1	1	1	0	0
387e7969-418f-4a2d-8086-62fcd0ff04a1	0	0	0	0	1	1	1	0	1	11	1	3	0	0	0	1	0	1	1	0	1	0	0	0
3883b219-2d77-4810-8a4a-6c823ec11762	0	0	0	0	1	1	1	1	1	21	1	196	1	28	1	1	0	1	1	0	1	1	0	0
38af012b-8932-4712-8ba6-ab4a3e22b84c	0	0	0	0	1	1	0	0	0	6	0	0	0	0	1	1	0	0	1	0	0	0	0	0
38b3fbd8-a38b-40e8-8444-59efe8a88ea3	0	0	0	0	1	1	1	0	0	26	0	0	1	398	1	1	0	0	1	0	1	1	0	0
38d2d3e6-7ca4-4b67-aa4c-edce86da7b0d	0	0	0	0	1	1	1	1	1	22	1	63	1	293	1	1	0	0	1	0	1	0	0	0
38dafde4-96ca-4542-a4f0-a3bb73d2c2c3	0	0	0	0	1	1	1	0	1	9	0	0	0	0	0	1	0	1	1	0	0	0	0	0
38ea9e42-26e9-4442-b1f6-fed8864b18a0	0	0	0	0	1	1	1	1	0	21	0	0	0	0	1	1	0	1	1	0	0	0	0	0
38ede334-c0ef-415d-8121-6166dd9322a5	0	0	0	0	1	1	0	1	0	5	0	0	0	3	0	1	0	0	1	1	1	0	0	0
390f3f99-2180-4189-bf16-ad654037c7d4	0	0	0	0	1	1	0	1	0	10	0	0	0	0	1	1	0	0	1	0	0	0	0	0
3916b64a-1791-4ff2-8598-199383828103	0	0	0	0	1	1	0	1	0	10	1	25	0	0	1	1	0	0	1	0	1	0	0	0
3923ccca-334e-41e2-9e18-930178ab6a18	0	0	0	0	1	1	0	1	1	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0
392b51e1-c4c1-4291-9cb6-1de6668dc3d9	0	0	0	0	1	1	1	1	0	19	1	108	0	0	1	1	0	0	1	0	1	0	0	0
39329ce9-ecc5-4ec7-854b-2fa8a9237b1b	0	0	0	0	1	1	0	1	1	10	1	5593	0	0	1	1	0	0	1	0	0	0	0	0
393d4437-f7fe-409e-b726-e47a198b6995	0	0	0	0	1	1	1	1	0	6	1	129	0	0	0	0	1	0	1	0	0	0	0	0
39480e26-dead-454f-8c37-d11eb64a7a12	0	0	0	0	1	1	0	1	1	18	0	0	1	3199	1	1	0	0	1	0	0	0	0	0
3954a9c6-84c5-4ec9-8dd4-007611f56ecd	0	0	0	0	1	1	0	1	0	12	0	0	0	0	1	1	0	0	1	0	0	1	0	0
395bc507-8ed6-4f3b-a467-460b6b80cc49	0	0	0	0	1	1	0	1	1	14	1	3582	0	239	0	1	0	0	1	0	0	0	0	0
39814635-6c5b-470d-9633-5bfb4e1ec9bf	0	0	0	0	1	1	0	1	1	12	0	0	1	2142	1	1	0	0	1	1	1	0	0	0
3993e642-cbbc-4392-a0ee-e7dca264204d	0	0	0	0	1	1	0	1	1	8	0	0	0	0	0	1	0	0	1	1	1	0	0	1
3999b0b9-7ae3-4332-9d22-58db205ec9c3	0	0	0	0	1	1	0	0	0	6	1	64	0	0	0	0	0	0	1	1	1	1	0	0
39a5832c-c5b6-4e85-9929-07ceb745634e	0	0	0	0	1	1	1	0	0	10	0	0	0	0	1	1	1	1	1	1	1	1	0	0
39afbd7e-8266-4424-b981-2116b9224658	0	0	0	0	1	1	1	1	0	121	1	157	1	36	1	1	0	1	1	0	1	0	0	0
39c055c4-d586-4966-97c4-7a5345c29f59	0	0	0	0	1	1	1	1	0	14	1	25	0	0	1	1	0	1	1	0	0	0	0	0
39eb45a9-5979-40fd-9dde-3a0a04f25e79	0	0	0	0	1	1	1	1	1	46	0	0	0	0	0	0	0	1	1	0	1	0	0	0
39fa23ea-369d-4a7c-9e2a-86b30b2c18bf	0	0	0	0	1	1	1	0	1	12	1	4048	1	4433	0	1	0	1	1	0	1	0	0	0
3a0236f5-a0fd-4535-8ff4-853effdceb70	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	1	0	0	1	1	0	0	0	0
3a114955-6eb9-4628-bf64-219af44a038a	0	0	0	0	1	1	0	0	0	9	0	0	0	0	1	1	0	0	1	1	1	0	0	0
3a456ea7-4d15-48a7-acd5-4971acb76a1f	0	0	0	0	1	1	0	0	0	10	1	145	0	0	1	1	0	0	1	0	0	0	0	0
3a706d61-f14b-4b91-9acb-8bd2b52b4e6e	0	0	0	0	1	1	1	1	0	8	1	128	0	0	1	1	0	1	0	0	1	0	0	0
3a72c171-b05d-4666-a36c-2827bd5ced59	0	0	0	0	1	1	1	1	0	58	1	2124	0	0	1	1	0	0	1	1	1	1	0	0
3a73c50e-4bf2-449f-bfab-97d39dbac5e7	0	0	0	0	1	1	0	0	1	8	0	0	0	0	1	1	0	0	1	1	1	0	0	1
3a759fe4-5552-4c5a-a131-d71b6571ec39	0	0	0	0	1	1	1	1	1	15	1	450	1	284	1	1	0	1	1	1	1	0	0	0
3aad38e9-14cd-4d36-b7a1-6b3973f6d53b	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	1	0	0	1	0	0	0	0	0
3acb1619-2afc-4dd1-86a0-ae628c2e5780	0	0	0	0	1	1	0	1	0	15	1	190	1	35	0	1	0	0	1	1	0	1	0	0
3acfe6ee-aa55-4a02-94a3-0c24d89295ec	0	0	0	0	1	1	1	0	0	27	1	3135	1	2514	1	1	0	1	1	0	0	0	0	0
3afafda6-1d98-486f-b11e-d3c1e8b4f76e	0	0	0	0	1	1	1	1	1	30	1	614	0	0	1	1	0	1	1	0	1	0	0	0
3b090cb2-bddc-4f53-8578-b6caa51e28a5	0	0	0	0	1	1	1	1	0	32	0	0	0	0	1	1	1	0	1	1	1	1	0	0
3b2ad962-8c25-4a1e-88ef-82bae9b38b2e	0	0	0	0	1	1	1	1	0	18	1	41	0	0	0	1	0	1	1	0	1	0	0	0
3b5ec317-3d06-46ea-9e6b-19321cc73bed	0	0	0	0	1	1	0	1	0	13	1	29	0	0	1	0	0	0	1	0	1	0	0	0
3b6f1d6f-655f-42a4-bafa-340987f26c86	0	0	0	0	1	1	0	1	1	30	1	1	0	0	1	1	0	0	1	0	1	1	0	0
3b79bbaf-0245-4719-b5d4-1e3231f02f71	0	0	0	0	1	1	1	1	0	12	1	244	0	0	1	1	0	1	1	0	1	0	0	0
3b7dbf5d-fd0b-4297-8149-7f6fd9706017	0	0	0	0	1	1	0	1	0	8	0	0	0	0	0	1	0	0	1	0	1	1	0	0
3b8d589a-f7c9-4c48-a174-4d5bb9b7905f	0	0	0	0	1	1	1	1	0	12	1	178	0	0	1	1	0	1	1	1	1	1	0	0
3b9061bd-d9ed-4425-b6f8-0c12da10a5fe	0	0	0	0	1	1	1	0	1	11	0	0	1	2066	1	1	0	1	1	1	1	0	0	1
3baf6a5a-7565-492f-a10b-81d24a1c7ecb	0	0	0	0	1	1	1	1	0	20	1	1412	0	0	1	1	1	1	1	1	1	1	0	1
3bb09db1-f1ab-4440-b1d5-25e2939a469d	0	0	0	0	1	1	1	1	1	10	0	0	0	0	1	1	0	1	1	1	1	0	0	0
3bb83305-5b10-48c3-91af-1a3e326af520	0	0	0	0	1	1	1	1	0	42	1	1030	0	0	1	1	0	0	1	1	1	0	0	0
3bc2b2ec-140e-4e7b-913e-f8e7c48a0ba9	0	0	0	0	1	1	0	1	0	60	0	0	0	0	1	1	1	0	1	1	1	1	0	0
3bc7d595-a082-40a9-bff2-7bbc7c3d28be	0	0	0	0	1	1	0	1	0	9	0	0	0	0	1	1	1	0	1	1	1	1	0	0
3c09205d-23c0-4ae2-998f-c9e1ded7848e	0	0	0	0	1	1	0	1	1	8	1	10204	0	0	0	1	0	0	1	0	0	0	0	0
3c1e993c-63fc-4455-b514-093971b0e39f	0	0	0	0	1	1	1	1	0	5	1	0	0	0	0	1	0	0	1	1	1	0	0	0
3c2467ba-48fb-43e3-a069-72ea9568cedb	0	0	0	0	1	1	0	1	0	9	1	230	1	377	1	1	0	0	1	0	0	0	0	0
3c3fb566-5ce9-4d4b-bb7d-9631b25840ca	0	0	0	0	1	1	1	1	0	15	1	515	1	19712	0	1	0	1	1	0	1	0	0	0
3c5791c0-91be-48db-9b90-7301511a8c48	0	0	0	0	1	1	0	1	0	7	1	196	0	0	1	1	0	0	1	0	0	0	0	0
3c6cbca5-32b9-482b-b65b-8178c4c6648e	0	0	0	0	1	1	1	1	1	15	1	54	1	109	0	1	0	1	1	1	1	1	0	0
3c831afd-9db2-489b-a7ad-4b5f97dbac59	0	0	0	0	1	1	0	1	1	33	1	70	1	370	1	1	0	0	1	1	1	0	0	0
3cb00669-d998-4d5a-b5c5-13547f95f5af	0	0	0	0	1	1	0	0	0	11	0	0	0	0	0	1	0	0	1	1	1	0	0	0
3cba2d6b-9494-45a9-ad9c-f3ab78cd19df	0	0	0	0	1	1	1	0	1	7	1	98	0	0	0	1	0	1	1	0	1	0	0	0
3cc2a978-e789-4b47-8b43-0f3fa4948c05	0	0	0	0	1	1	0	0	1	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3cec7ff5-d62a-4c7f-b920-b9ad77f574fb	0	0	0	0	1	1	0	1	0	5	0	0	1	67	0	0	0	0	1	0	0	0	0	0
3cf6d01d-05a0-4761-9419-e7774e35814d	0	0	0	0	1	1	0	1	0	18	0	0	1	97	1	1	0	0	1	1	1	1	0	0
3d041595-902d-453d-96cd-ee85cb863561	0	0	0	0	1	1	0	1	0	6	1	21	1	28	0	1	0	0	1	0	0	0	0	0
3d104f3b-9241-4a75-bae1-fabbd77a9f5c	0	0	0	0	1	1	1	1	0	13	1	205	0	0	1	1	0	1	1	0	0	0	0	0
3d4265d4-e4b0-45cb-8635-650bc0bb2d7a	0	0	0	0	1	1	1	1	0	10	1	2039	1	936	0	0	0	1	1	0	0	0	0	0
3d5438a0-de3e-4005-a705-b2bf94f1b97b	0	0	0	0	1	1	0	0	0	6	1	31	0	0	0	0	0	0	1	0	0	0	0	0
3d5504dd-a42c-4991-9ae6-7670d9720d48	0	0	0	0	1	1	1	1	0	21	1	0	0	0	1	1	0	1	1	0	0	0	0	0
3d7081f9-7806-4baa-9b34-74b727ef63b2	0	0	0	0	1	1	0	1	1	10	1	4	1	91	1	1	0	0	1	0	1	0	0	0
3d80dfc7-f99b-4ab6-b6b9-04a11054e1af	0	0	0	0	1	1	0	1	0	8	1	285	0	0	1	1	1	0	1	1	1	1	0	0
3d985321-957a-4475-9eb7-46a2a67de5da	0	0	0	0	1	1	0	1	0	9	0	0	1	92	1	1	0	0	1	0	0	0	0	0
3da7deec-ba88-4131-a115-23373e6153cd	0	0	0	0	1	1	1	1	0	9	1	16	1	10	0	1	0	0	1	1	1	1	0	0
3dc1153f-0e9c-4c88-9a58-b295be4e4be1	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	0	0	0	1	0	1	0	0	0
3de61fde-0b4b-42c1-8997-b707690e0bc8	0	0	0	0	1	1	1	1	1	11	1	3289	1	894	1	1	0	1	1	0	0	0	0	0
3e0bff3c-9fe7-4bbc-a47b-84cda7b7ea27	0	0	0	0	1	1	0	0	1	17	1	212	1	336	1	1	0	0	1	1	1	1	0	0
3e1ac1b3-2345-42bf-bb94-91330ae8cd85	0	0	0	0	1	1	0	1	1	11	1	776	1	2849	1	1	0	0	1	0	1	0	0	0
3e288587-d6d3-4e70-8289-b0fdc97c7c9d	0	0	0	0	1	1	0	1	1	10	1	5	1	36	1	1	1	0	1	1	1	1	0	0
3e6c17a4-986d-4b53-8de4-80eee48bef95	0	0	0	0	1	1	1	1	1	19	1	1810	1	5881	0	1	0	1	1	0	0	0	0	0
3e72a7a6-6caf-4898-8e72-0a402a022ad7	0	0	0	0	1	1	0	1	0	9	0	0	0	0	0	1	0	0	1	1	1	0	0	0
3e72c780-8611-4203-9000-6fb4cf82e9da	0	0	0	0	1	1	0	0	1	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3eb1dd3b-f8ed-40fb-b84b-f4e61fc832b3	0	0	0	0	1	1	1	1	1	9	0	0	0	0	1	1	1	1	1	1	1	0	0	0
3eb6d2c2-c104-41cb-a069-7c18e49b50aa	0	0	0	0	1	1	0	1	0	12	0	0	0	0	0	1	1	0	1	1	1	1	0	0
3eb72e29-e4e3-40fc-be84-9f3bca4240f5	0	0	0	0	1	1	1	1	0	12	0	0	0	0	1	1	0	0	1	0	1	1	0	0
3ebc57ca-8c79-4bb6-82bd-95f3c7bbb92c	0	0	0	0	1	1	1	1	0	20	1	2420	0	0	1	1	0	0	1	0	1	0	0	0
3ec3cb1c-a9e4-4fab-9e0e-ce2b462514f4	0	0	0	0	1	1	0	1	1	22	0	0	0	0	1	1	1	0	1	1	1	0	0	0
3ecb5f9e-a3dd-442f-9b77-179c58ceadaf	0	0	0	0	1	1	0	0	0	30	0	0	0	0	1	1	1	0	1	0	1	0	0	1
3eecd4f3-bfed-405c-8f6f-f3881aeafc81	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3efe6501-043e-4f16-89c1-43c27d01cf2d	0	0	0	0	1	1	1	1	0	40	1	386	1	342	1	1	1	1	1	0	1	1	0	0
3f040c2b-b6f1-4091-a38d-1ee45298c510	0	0	0	0	1	1	0	0	0	9	0	0	0	0	1	1	0	0	1	0	1	0	0	0
3f1c26fc-53d4-4f64-ae48-10a82e04b598	0	0	0	0	1	1	0	1	1	9	1	132	0	0	1	1	1	0	1	0	1	0	0	1
3f2d7050-4891-41d0-b9b9-3e3c9402d5d1	0	0	0	0	1	1	1	0	0	11	0	0	0	0	1	1	0	0	1	0	1	0	0	0
3f37790c-1f61-402b-be5f-7e52f6424fd0	0	0	0	0	1	1	1	1	0	14	1	15	1	1514	1	1	0	1	1	0	1	0	0	0
3f50d9a6-954a-46c9-b58b-a9e5807388aa	0	0	0	0	0	1	1	0	0	11	0	0	0	0	1	1	0	0	1	0	1	1	0	0
3f51b7be-0ad3-4fa2-b26c-d5a32ec940da	0	0	0	0	1	1	0	1	0	7	1	78	1	116	1	1	0	0	1	0	0	0	0	0
3f652abb-2080-47ed-b5d6-feec2b1ce428	0	0	0	0	1	1	0	0	1	14	0	0	0	0	1	1	1	0	1	1	1	0	0	0
3f6c21ab-fb87-416d-87f9-71627f637771	0	0	0	0	1	1	1	1	1	21	1	51	0	0	1	1	0	1	1	0	1	1	0	0
3f92365c-b37a-4404-99cf-1de6c632c88a	0	0	0	0	1	1	0	1	0	11	0	0	0	0	0	1	0	0	1	0	1	0	0	0
3fa327ac-6f97-4bd1-87ad-e97ac953b08d	0	0	0	0	1	1	0	1	1	6	1	1	0	0	0	1	0	0	1	0	1	0	0	0
3fb4cca5-917b-48a4-8eec-d0387dc7b275	0	0	0	0	1	1	0	1	0	12	0	0	0	0	0	1	0	0	1	1	1	0	0	1
3fcff785-1fa7-44ae-b4d9-abc64064d593	0	0	0	0	1	1	0	1	0	7	0	0	1	122	1	1	0	0	1	0	0	0	0	0
3fd96952-6c72-4e3f-bbef-352f66e787b6	0	0	0	0	1	1	0	1	0	28	0	0	0	0	1	1	0	0	1	1	1	1	0	1
3fdf241c-68b7-4240-8838-c6ce3d174e9c	0	0	0	0	1	1	1	1	0	11	1	72	0	0	1	1	0	1	1	0	1	0	0	0
3fdf901e-67b4-463f-838d-e67c7979aa37	0	0	0	0	1	1	0	0	0	15	0	0	0	0	0	1	1	0	1	0	0	0	0	0
3fe03467-b007-4500-b891-62f0cf51c6c8	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3fe90d6c-7318-4f93-8f93-97dae4006cbe	0	0	0	0	1	1	1	1	1	15	1	1170	1	2239	1	1	0	1	1	0	1	0	0	0
3ffeb784-583d-491e-9477-ae87fb392030	0	0	0	0	1	1	1	0	0	27	1	114	0	0	1	1	0	0	1	1	1	1	0	0
400693a8-72b4-4331-9461-e72ca95ec6e7	0	0	0	0	0	1	1	1	1	7	0	0	0	0	0	1	0	1	1	0	0	0	0	0
400cfc93-4198-4a63-a096-de96ffc9c2d0	0	0	0	0	1	1	1	1	1	38	0	0	1	335	0	1	0	1	1	0	0	0	0	0
401798f5-e370-4c16-b94c-2474e1ca7cda	0	0	0	0	1	1	1	1	0	20	1	263	1	528	1	1	0	1	1	0	1	0	0	0
401ac9d8-954f-4a76-acfd-0d802d95b325	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	1	1	0	1	0	0	0	0	1
403ba340-88c0-4b2f-80ec-0a252e4151ee	0	0	0	0	1	1	0	1	1	25	0	0	0	1181	1	1	0	0	1	0	0	0	0	0
40459230-2b02-4676-8134-b9f733ca76da	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
405307e2-acc7-424c-84a6-8a6d4943ec58	0	0	0	0	1	1	0	0	0	5	1	3785	1	42	0	0	0	0	1	0	0	0	0	0
40598bc8-6be8-42dd-9363-7a3a0372a638	0	0	0	0	1	1	0	0	0	13	0	0	0	0	1	1	1	0	1	0	1	0	0	0
406b70a5-eedd-4479-a911-7dd9242a73de	0	0	0	0	1	1	0	1	0	8	0	0	1	0	0	1	1	0	1	1	1	1	0	0
40770571-cfdb-4807-b8c6-d43495fd6d73	0	0	0	0	1	1	1	1	0	14	0	0	0	0	1	1	0	1	1	0	1	0	0	0
408acd3c-122b-463e-b5fb-cd3f9e7bb6f7	0	0	0	0	1	1	1	1	1	47	1	315	1	115	1	1	0	1	1	0	1	0	0	0
40bdb535-6577-4e61-92a8-0922c9fff203	0	0	0	0	1	1	0	1	1	13	1	949	0	0	0	1	0	0	1	0	0	0	0	0
40bec7d3-a6b6-4d82-bf3f-a47179cd4605	0	0	0	0	1	1	1	1	1	17	1	120	1	97	1	1	0	1	1	0	0	0	0	0
40d89622-44da-49bc-a7f7-f4e39940abec	0	0	0	0	1	1	1	1	1	18	1	405	0	0	1	1	1	1	1	0	1	1	0	0
40da0b3a-fbbd-4d02-a1b1-fd3209805b9b	0	0	0	0	0	1	1	0	1	7	0	0	1	1041	1	1	0	1	1	0	1	0	0	0
40de95ce-c7b7-4963-abdc-078ec244befd	0	0	0	0	1	1	0	1	1	15	1	2392	1	1182	1	1	1	0	1	1	1	1	0	1
40e0c46d-94d8-488c-8db8-cc19f742e609	0	0	0	0	1	1	0	1	0	11	1	1	0	0	1	1	0	0	1	0	1	0	0	0
40ff33be-c717-4bb6-a9e3-ef0d42c42ddb	0	0	0	0	1	1	1	1	1	21	0	0	1	530	1	1	0	1	1	1	1	1	0	0
4104f45d-3478-468f-ae32-fac06fb2a78e	0	0	0	0	1	1	0	0	0	10	0	0	0	0	1	1	0	0	1	0	1	1	0	0
4112a70e-7ca3-47ca-9b64-f6b3b541ef5a	0	0	0	0	1	1	1	1	0	25	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4113b457-8ec6-49be-be29-7fe1602947f1	0	0	0	0	0	1	1	0	0	16	0	0	0	0	1	1	0	0	1	0	0	0	0	0
411a270f-598a-47a0-b1a1-2b8a83b1c80a	0	0	0	0	1	1	1	1	0	7	0	0	0	5	0	1	0	1	1	0	0	0	0	0
411b662f-a8fc-4c1e-9b77-b26870fefb77	0	0	0	0	1	1	0	1	1	17	0	0	0	0	1	1	0	0	1	0	0	0	0	0
413a30b7-13e4-45e0-bd24-23d6833aff5c	0	0	0	0	1	1	1	0	0	15	1	2210	0	0	1	1	1	0	1	1	1	1	0	1
415ae139-b34c-40ba-95a0-389b13db7839	0	0	0	0	1	1	0	1	1	26	1	165	1	299	1	1	0	0	1	0	1	1	0	0
415e4c90-a2ef-468b-9664-50d66500925b	0	0	0	0	1	1	1	1	1	5	1	8	0	0	0	1	0	0	1	0	0	0	0	0
417e65d6-f70c-4dc1-bdad-2f10323968e2	0	0	0	0	1	1	1	1	0	10	1	1135	1	1018	1	1	0	0	1	0	1	0	0	0
41813580-fc4a-48ab-9ec9-ccbdbcd7b094	0	0	0	0	1	1	0	1	1	11	0	0	0	0	0	1	1	0	1	0	0	0	0	0
4181c331-09ff-4ec5-97ec-4f774540a997	0	0	0	0	1	1	0	0	0	16	1	121	1	56	1	1	0	0	1	0	1	0	0	0
4183724a-5a9f-4ad7-bbf5-832e334bb59c	0	0	0	0	1	1	1	1	1	18	0	0	0	0	1	1	0	1	1	0	1	0	0	0
418b6e75-cb03-40eb-93a9-90ebcfa7eff7	0	0	0	0	1	1	1	0	0	8	0	0	0	0	1	1	0	0	1	0	1	0	0	0
4190cc5c-40d5-48af-8b09-88cf7cbb3ab1	0	0	0	0	1	1	1	0	0	17	1	265	1	872	1	1	0	0	1	1	1	1	0	0
419adeb2-5a5d-4084-a2d6-e18911f14501	0	0	0	0	1	1	0	0	0	16	0	0	0	0	1	1	0	0	1	1	1	0	0	0
41c1c5da-c99b-4e9a-9883-a934f88c5db6	0	0	0	0	1	1	1	1	0	10	0	0	0	0	1	1	0	1	1	0	0	0	0	0
41d12862-e377-488e-8f4f-be6477ebaa1f	0	0	0	0	1	1	0	1	1	18	1	371	1	485	1	1	1	1	1	1	1	1	0	0
42040c7f-36ce-46d2-baac-4a7ca9d96cb4	0	0	0	0	1	1	0	0	0	8	1	11	0	0	1	1	0	0	1	1	1	1	0	0
4205049d-3a84-4e56-9b5e-a408348e45cf	0	0	0	0	1	1	1	1	1	23	1	835	1	1611	1	1	0	1	1	0	1	0	0	0
4218ee0c-eadc-48c9-8dbe-9fec739f0515	0	0	0	0	1	1	1	1	0	17	0	0	0	0	0	1	0	1	1	0	1	1	0	0
421d56a4-4cb7-43f3-aa6b-aaa6e2a19d23	0	0	0	0	0	1	0	1	0	8	0	0	1	212	0	1	0	0	1	0	0	0	0	0
422c0680-2ea1-4470-be23-3762c64ced08	0	0	0	0	1	1	0	1	0	25	1	10	0	0	0	1	0	0	1	0	0	0	0	0
